review,rating,date,bank,source,sentiment_label,sentiment_score,theme
"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997472167015076,UI/UX
"A proudly Ethiopian innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers and sellers. Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998795986175537,General
"Very impressed with the new updates, The e-commerce section is smooth and supports Ethiopian merchants.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998557567596436,General
"Dashen Bank Super App is fast, reliable, and super easy to use. All my banking needs are handled smoothly in one place. Clean design and seamless experience – highly recommended!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997962117195129,UI/UX
"Db sup app is A platform or an application that can grasp more satisfactions through fastest mode of operation which means for budget planning, to use QR code(scan, pay, go) chat with staff, acc to acc other bank ft, merchant payment, and easly. I addition to i satisfied and i invite everyone to use those platform!!.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.8947896361351013,General
the chat banking and unique and only app that alow money request!!,5,2025-04-21,Dashen,Google Play,NEGATIVE,0.9822685718536377,General
Better and inclusive app!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.999285876750946,General
Amazing Application,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998698234558105,General
It keep my time to pay my bills and I generate my satment easily,5,2025-04-21,Dashen,Google Play,POSITIVE,0.996675968170166,General
"It's an amazing app that is up-to-date with the times, wow wow",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998683929443359,General
A game-changing Ethiopian innovation—where shopping meets opportunity. The marketplace feature connects buyers and sellers like never before.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9993858337402344,General
"Dashen Super App isn’t just an app — it’s an experience. Effortless, powerful, and built for the future",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997283816337585,General
"This Is An Amazing App with Uniqe Quality,Easy And Fast Mobile Banking App.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997382760047913,UI/UX
"Dashen SuperApp is a lifesaver! Banking, shopping, and bills in one super easy app. The new e-commerce feature is awesome and supports local merchants. Fast, secure, and proudly Ethiopian.Download it now—you won’t regret it!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9996484518051147,Performance
"Dashen SuperApp blends finance, shopping, and daily services effortlessly. The new e-commerce feature is smooth and supports local merchants—proud to back an Ethiopian-made solution!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998247027397156,General
"A solid step forward by Dashen Bank. The SuperApp combines essential banking features with lifestyle services, making everything accessible in one place. The interface is smooth, and transactions are quick and reliable. It’s clear a lot of thought went into the design and functionality. Great job!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998260140419006,UI/UX
Dashen bank super app is the crucial and convenient app in Ethiopia. there is no other app to compare with Dashen bank super app,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9817668795585632,General
"All-in-one finance & e-commerce super app! Pay, save, shop seamlessly. Fast, secure. #BankAndShop",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9943593144416809,General
it's a hestorical app. in the bank industry.,5,2025-04-21,Dashen,Google Play,NEGATIVE,0.9915915727615356,General
"A game changer in Ethiopian digital banking fast, secure, and packed with services. Everything you need, all in one powerful app. A true leap toward financial convenience and innovation!",4,2025-04-21,Dashen,Google Play,POSITIVE,0.9996839761734009,General
"easy &,simple to use",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9968307614326477,UI/UX
"Banking, but make it smart. Local solutions, all in one place. Smooth, fast, and actually saving time. Feels like the future. Love it!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998811483383179,General
"All in one, that is it 👌",5,2025-04-21,Dashen,Google Play,POSITIVE,0.8945450782775879,General
", Dashen Bank Supper App is multipurpose, convenient, very attractive and Make life easier",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995104074478149,General
very easy and flexible app.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997106194496155,UI/UX
"I choose Dashen Bank Super Up since, it is easy to use & it has attractive features !",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998281002044678,UI/UX
dashen super app is simple faster and reliable.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.999518632888794,General
"Dashen Bank Super App is a game-changer! The user-friendly design, wide range of services, and smooth performance make it incredibly convenient for everyday banking. It’s fast, secure, and truly reflects the bank’s commitment to digital excellence. Highly recommended!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.999748170375824,UI/UX
"The app keeps getting better with every update! Smooth performance, great UI, and top-notch security. Thank you for making banking so convenient!""",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995062351226807,General
this app is the most simply to use and secure safe i love it to use for any bank transaction,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9964408278465271,General
"After i download the app recently had a smooth expriance, its user friendly, fast, and everything works as expected. keep up the good work.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997468590736389,Performance
An app with High performance and advanced features!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9995831847190857,General
"It is a very user friendly, attractive user interface, full of useful features. I really encourage everyone to give it a try.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997954964637756,UI/UX
"Good actually , but it have to WORK when developer option is on 🙏",5,2025-04-21,Dashen,Google Play,NEGATIVE,0.9746389389038086,General
"All-in-one convenience, From managing accounts to paying bills and shopping online and the chat banking is game changer, this app does it all seamlessly.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9981800317764282,General
I appreciate that Dashen Bank takes lifestyle services into account.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9980393052101135,General
keep it up!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998477697372437,General
amazing app really i loved it .that's why we say dashen bank is one stap ahead. It's the best mobile application that should be on every phone.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998038411140442,General
very comfortable app keep it,5,2025-04-21,Dashen,Google Play,POSITIVE,0.999691367149353,General
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.999531626701355,UI/UX
"I have been using the Dashen Supper app mobile banking app , and overall, I appreciate its features.However,I’ve noticed that when I turn on the developer options on my device, the app stops functioning properly. It would be great if you could look into this issue, as I often need to access developer settings for other applications . Thank you for your attention to this matter!",5,2025-04-21,Dashen,Google Play,NEGATIVE,0.9068745970726013,UI/UX
easiness to use with fast response time,5,2025-04-21,Dashen,Google Play,NEGATIVE,0.964725911617279,General
"The new mobile banking application is a major upgrade! It’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. I really appreciate how fast it loads and how smooth the overall experience is. All essential services like balance checks, transfers, and bill payments are eas y to find and use. The added security features give me peace of mind, and the app runs reliably without crashes or glitches. It’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9992745518684387,Bugs/Crash
"As an Internal Customer, Dashen Bank SuperApp has greatly simplified my online banking experience. It's easy to use, allowing me to quickly check balances, transfer money and pay Bills. The app's advanced security features are highly secure, ensuring my data is well protected. The Three click, Chat Banking and IPS features have also given me a smarter experience. In deed Dashen Bank is always steping ahead!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9990044236183167,UI/UX
"A truly impressive app — user-friendly and a game-changer in Ethiopian banking. The Dashen Super App stands out as one of the most innovative and convenient digital banking solutions in Ethiopia’s financial history. Smooth navigation, seamless features, and a wide range of services all in one place. Well done!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998193383216858,General
dashen bank super up has very fast and convenience and also it has contain more things on one app .I am very interesting to use dashen bank super up,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9974090456962585,General
"The Dashen Bank Super App has truly elevated my mobile banking experience. It's fast, user-friendly, and packed with all the essential features. The interface is clean and intuitive, making navigation easy even for first-time users. I also appreciate the added security features that give me peace of mind while banking on the go. Dashen Bank has done an amazing job with this app—it’s reliable, efficient, and always improving. Highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998351335525513,UI/UX
A fantastic product!! keep the good work.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998842477798462,General
"I am very impressed with the Dashen super app. It is user-friendly and operates efficiently. The budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998030066490173,General
"The Dashen Super App offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. Its sleek design and intuitive navigation ensure effortless transactions. It's evident that Dashen Bank has carefully crafted the app to make everyday financial activities easier. A great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.999062716960907,UI/UX
Dashen supper App is the most useful app for our customers,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9988586902618408,General
it is the most amazing mobile app,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998717308044434,General
A Good and fast supper app thanks for dashen bank,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997884631156921,General
"Dear Users of the Dashen Bank Super App,I have been using the Dashen Bank Super App for a while now, and I must say—it’s truly a game-changer! The app is incredibly fast and reliable; I’ve never encountered any delays with my transactions. One feature I absolutely love is Chat Banking. It makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. Also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9993189573287964,Features
Too best,1,2025-04-21,Dashen,Google Play,POSITIVE,0.877548098564148,General
"Dashen Bank Super Up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9985912442207336,UI/UX
To join digital world use supper app and make your life easy,5,2025-04-21,Dashen,Google Play,POSITIVE,0.987091064453125,UI/UX
best mobile banking application,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9996380805969238,General
"This banking superapp is incredibly well designed. The design and appearance of the app and the overall experience I have when using the app is fantastic. The app is packed with features from banking to e-commerce all in one place.It even has a budget setting option which is super useful for managing my money. Everything runs smoothly and I love how convenient it has made my daily life. Huge Kudos to Dashen Bank. You are truly living up to the motto ''Always one step ahead."" Keep it up!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998156428337097,UI/UX
I was really amazed by the idea of an e-commerce service on a banking app. This is what it means to be one step ahead. Please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9981945157051086,General
this is what we expect to get service Dashen Bank always like his slogan,5,2025-04-21,Dashen,Google Play,NEGATIVE,0.8835362792015076,General
"Dashen SupApp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. It is the first app of its kind in the Ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. Good job, Dashen Bank!",5,2025-04-21,Dashen,Google Play,POSITIVE,0.9997934699058533,Features
Dashen Super App gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,Google Play,POSITIVE,0.999823272228241,UI/UX
excellent mobile banking app,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9998179078102112,General
Wow! like his name Super App...,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9985873699188232,General
Dashen supper app is the most special. ይምቾቱ ይለያያል!!!!,5,2025-04-21,Dashen,Google Play,POSITIVE,0.9926958084106445,General
